,COF_ID,SurfaceArea,henry_coeff_H2S,henry_coeff_H2O,henry_coeff_Kr,henry_coeff_Xe,CH4_1.0,CH4_5.8,CH4_20.0,CH4_35.0,CH4_50.0,CH4_65.0,henry_coeff_CH4,N2_0.001,N2_5.001,N2_10.001,N2_15.001,N2_20.001,N2_25.001,N2_30.0,henry_coeff_N2,CO2_0.001,CO2_30.0,henry_coeff_CO2,cof_x,o2_298K_1bar,o2_298K_5bar,o2_298K_10bar,o2_298K_20bar,o2_298K_30bar,o2_298K_50bar,o2_298K_80bar,o2_298K_100bar,o2_298K_140bar,o2_298K_200bar,henry_coeff_O2,cof_y,h2_77K_1bar,h2_77K_5bar,h2_77K_25bar,h2_77K_50bar,h2_77K_75bar,h2_77K_100bar,h2_198K_1bar,h2_198K_5bar,h2_198K_25bar,h2_198K_50bar,h2_198K_75bar,h2_198K_100bar,h2_298K_1bar,h2_298K_5bar,h2_298K_25bar,h2_298K_50bar,h2_298K_75bar,h2_298K_100bar,henry_coeff_77K_H2,henry_coeff_198K_H2,henry_coeff_298K_H2,Density,PoreAvgVolume
449,19540N2.cif,787.696,0.000200883,1.31295e-05,2.06235e-05,0.000204187,1.2688676098467,3.8079426205552,7.1227637555372,9.0539228462536,10.431662729171,11.518475545023,1.72811e-05,0.000470352164865,1.3124749567681,2.2452973244626,2.981890194285,3.6436044247706,4.1794139325793,4.6925895240909,3.37835e-06,0.0034136164692475,16.441801312172,3.59083e-05,19540N2.cif,0.38692879453303,1.5406741487551,2.7388891622007,4.3821285890882,5.6233451928792,7.6244798579412,9.723162711377,10.769225926037,12.403728205134,14.249561137216,3.96216e-06,19540N2.cif,9.7040136770286,15.302173649444,22.310513551056,26.106476444503,28.301859427106,29.92697604255,0.19387773704776,0.91502025090919,3.6792015317933,6.3059687150573,8.2859375327004,9.9832959647392,0.062271776008945,0.30482383557228,1.441358576489,2.7464718092222,3.9118619427986,4.9591366706103,0.00182959,1.94745e-06,6.24793e-07,0.656409,4730.3
450,20190N2.cif,815.254,2.48953e-05,4.35624e-06,6.86512e-06,2.62905e-05,0.62462038559749,3.1718324877059,8.6569630037226,12.566771678776,15.423640755993,17.705075548187,6.26847e-06,0.0003077978759375,1.2232749423809,2.2899546373998,3.2055548229936,4.1698732563907,5.034083508618,5.9085249622414,2.54599e-06,0.000861834052625,26.571045621586,1.02406e-05,20190N2.cif,0.2781507845272,1.3334788938816,2.5662463227563,4.6711405652275,6.7115203729022,10.043986416102,13.943982494871,16.185489746598,19.765696144183,23.877284794786,2.76004e-06,20190N2.cif,8.969636398015,19.086583222629,32.532080901462,40.90833224233,46.394213785164,50.220301437962,0.22419997283287,1.0740914678715,4.8380039497307,8.9427964232332,12.371984870968,15.507103228032,0.096389982828588,0.48960792529626,2.2965168881148,4.4637586683359,6.4493504540936,8.3339229769687,0.00016839,2.20076e-06,9.7257e-07,0.423158,5576.29
451,21020N2.cif,891.702,0.000168302,9.82585e-06,2.51149e-05,0.000176931,1.8891378086485,7.9799605772718,16.028110604378,19.466420294569,21.274499672651,22.331358508503,2.20307e-05,0.0006273007289877,2.4854399205711,4.5292974108379,6.1858308762598,7.6134492718288,8.7293364828513,9.7916484871514,5.95337e-06,0.0061425782070078,29.069021466545,6.29221e-05,21020N2.cif,0.65434295430104,2.9126130673991,5.2411781247745,9.0743456592077,11.882801966127,15.936891144609,19.712520919332,21.404878844793,23.847948018793,26.172302087284,6.62183e-06,21020N2.cif,17.602947986999,33.035352725669,46.316116049173,50.55333562727,52.366089741275,54.182984454021,0.33679629885374,1.5964699405667,6.8540365550326,11.658807997854,15.352532589657,18.369538431687,0.11225163094451,0.53299856859546,2.5569025137087,4.8322650182453,6.9566405910224,8.789103954841,0.00109915,3.44207e-06,1.11339e-06,0.487943,2924.56
452,22220N2.cif,3821.33,1.5405e-05,4.1743e-06,5.94679e-06,1.66919e-05,0.5475803415016,3.0402589345156,9.3685439230507,14.696103256658,19.261599194805,23.412874211969,5.60191e-06,0.000351474376365,1.443912527691,2.9007180281403,4.2448285698187,5.5852737358579,6.8777342810856,8.1071581758603,3.06878e-06,0.000753159377925,24.144610389811,7.55162e-06,22220N2.cif,0.31301303746563,1.5823041686451,3.0727340511001,6.0635132039652,8.8163832567397,13.8745458493,20.64909729561,24.821455196398,32.19734024796,41.507305108283,3.2207e-06,22220N2.cif,7.0603205704716,19.131196622215,41.725550239829,60.329312139162,75.260222595065,87.325426705807,0.34572804925935,1.6298926834133,7.9758462330586,15.315170510864,21.873384829397,27.895219495137,0.18447755626828,0.9203049702408,4.4849990076996,8.7414280915837,12.86853692081,16.851671431414,9.80988e-05,3.41488e-06,1.85811e-06,0.214604,57830.5
453,16171N2.cif,1113.04,4.12863e-05,2.86472e-06,7.76114e-06,4.5003e-05,0.6479866194712,2.8235337142918,6.6857041578801,9.2395413437422,11.033434952025,12.363207558295,6.99854e-06,0.0001837921097896,0.77154085910874,1.4477579452321,2.0422978218672,2.5379207899594,3.0354827647037,3.4829246336144,1.69196e-06,0.0006248931512296,13.741822915282,7.81542e-06,16171N2.cif,0.2337835519632,1.074209690386,2.0043263738924,3.5737455001167,4.9902679778518,6.9857539516962,9.533535187862,10.889424651618,12.813176568599,14.944356250316,2.35355e-06,16171N2.cif,7.4660578481942,13.983114374573,22.538011764342,27.061006705638,29.696769220352,31.531914965633,0.15393507386672,0.75174644987412,3.2563916800199,5.8794357813538,7.9726991527265,9.8402566349299,0.06018272334147,0.30136390734463,1.4499910192544,2.6934364758821,3.9337115187468,5.0898189691418,0.000214131,1.55783e-06,6.11769e-07,0.639697,5551.73
454,15021N2.cif,1777.41,6.48732e-05,0.00424693,5.6656e-06,2.42267e-05,0.50171751552012,2.4359576319155,6.2614783619553,9.0763644986231,11.248063306415,13.11110070318,5.18783e-06,7.9290349558067e-05,0.80915785539264,1.5344741119468,2.2487055798496,2.834740436258,3.3396929973931,3.9110908581371,1.71338e-06,0.0009514840044,19.10532306635,9.38469e-06,15021N2.cif,0.21433763004198,1.0382276294519,1.9862545753343,3.5706340233119,5.0009364948753,7.4806306748439,10.498135330296,12.207698357104,15.072648410501,18.279530098931,2.17166e-06,15021N2.cif,6.4457173813565,14.119943334946,25.719865426189,32.6532183598,36.85264058742,39.85431889225,0.16968131413386,0.82108312159698,3.6780565674086,6.8224891890004,9.5375805117052,11.957759367246,0.07550025574914,0.37022242611204,1.8190471196119,3.4179684148059,4.9485414423346,6.4169508482743,0.000127188,1.70696e-06,7.5547e-07,0.49203,4588.99
455,19450N2.cif,2071.1,5.78547e-05,2.41365e-05,9.22749e-06,3.67632e-05,0.79693018595072,3.979180370815,10.686346132345,15.530586856455,19.518606955858,22.772113341746,8.18406e-06,0.0003820707916967,1.5941556084069,2.990728521452,4.3838888477306,5.6688884086828,6.8132772380766,7.9283421348915,3.39796e-06,0.0018235196462,29.882068542841,1.75516e-05,19450N2.cif,0.38820128239532,1.7574908681451,3.4262718472247,6.4236345068268,9.0289057087709,13.603369726392,19.271841330584,22.319845735789,27.885210329129,34.512037025104,3.82163e-06,19450N2.cif,11.090802789872,22.272998647718,42.752687291384,56.561671883025,66.414443767949,73.656760445078,0.31710138305598,1.5366018550108,7.0964177385701,13.139110307888,18.315891548066,23.068947606448,0.14526504837836,0.73404480843748,3.4725718794018,6.7951549261815,9.9418985785062,12.855648520608,0.000529046,3.18578e-06,1.4675e-06,0.283472,17242.6
456,22251N3.cif,7486.2,3.27503e-05,6.18331e-06,9.89421e-06,3.19941e-05,0.90806462372516,4.8554871323418,14.496733049785,21.588369728028,26.829601381535,31.132225907327,9.12423e-06,0.00051400139576,2.0536925767591,3.8172584183167,5.4847465779247,7.2013218708278,8.7133922399811,10.105375651462,4.21271e-06,0.00200190017296,51.630966781754,1.85672e-05,22251N3.cif,0.47009485548008,2.2087181029908,4.1868118955156,8.0210458862449,11.506191771138,17.456434244686,24.714512690688,28.474108268212,34.629058560797,41.76288393255,4.57152e-06,22251N3.cif,12.787768584571,30.406248532446,57.417743285098,72.488128945256,81.794980884479,87.745764412128,0.36570748430358,1.7825929107736,8.266720518286,15.312281931053,21.496169600472,26.557370010718,0.16632904815878,0.822402233216,3.8458125484864,7.5779586479676,11.156490470659,14.52757313353,0.000207849,3.72707e-06,1.66856e-06,0.281478,34632.3
457,19352N2.cif,1218.1,5.78018e-05,3.0397e-06,1.09678e-05,6.97168e-05,0.89773487066679,3.8834891764478,8.4011931800137,10.86851362541,12.496034471715,13.709877634345,9.83288e-06,0.00022049580048,0.99627582200006,1.7972681602062,2.5379480064874,3.1940883847657,3.8032631575419,4.3244945583953,2.15944e-06,0.00103357406475,14.520682035673,1.06087e-05,19352N2.cif,0.30079761481731,1.3775475134988,2.583259893486,4.6269941251726,6.2006864341859,8.7657829861073,11.432982874639,12.743678817629,14.864917323185,17.094750010476,3.10165e-06,19352N2.cif,10.167336979883,18.383320577988,27.184155505878,31.447248874333,34.136043570324,35.977590043464,0.18971596483174,0.92493854005101,3.9762352225247,7.0449924161988,9.4835243786448,11.581121600092,0.070110774058875,0.35309646249366,1.6548278730962,3.204782431089,4.5698099174168,5.8525786891781,0.000326442,1.92719e-06,7.15264e-07,0.573437,6044.04
458,19500N2.cif,1102.58,2.16002e-05,7.06332e-05,5.65035e-06,1.98575e-05,0.51065942696632,2.7226671542871,7.7683022593701,11.352263146804,14.12309247116,16.516314333693,5.19542e-06,0.00023404039603,1.1162556688651,2.0843052569442,3.0128103766798,3.9081319116925,4.7656475641609,5.5494655676365,2.30644e-06,0.0010782575388525,23.390423467102,1.02527e-05,19500N2.cif,0.24368620378067,1.2090025343775,2.2466540645188,4.3493231339658,6.1676999909209,9.4579736156798,13.326343735804,15.501916388614,19.329112116208,23.897630798227,2.44523e-06,19500N2.cif,7.6283043096162,16.26054997376,29.842841958379,39.074515228269,45.635411443106,50.474572767377,0.21094562409318,1.0368992574398,4.7495405697627,8.8418037630318,12.438703740932,15.613979945385,0.09665868356039,0.48741420048919,2.3279580263825,4.629561432455,6.7449773449,8.7229781105331,0.000130586,2.11448e-06,9.95332e-07,0.396969,9056.54
459,20531N2.cif,1726.54,0.000364756,0.000107659,5.66138e-06,1.97402e-05,0.51336648319109,2.5736670287974,6.8630120092552,9.8163052567736,12.019071956159,13.707821733357,5.24905e-06,0.00056037821252,1.8015759262366,3.0798236458792,4.0561626001498,4.9885769086372,5.7772692157439,6.504880297686,5.57467e-06,0.033667723143277,25.502207043181,0.000345596,20531N2.cif,0.77995641104368,2.6011255612109,4.2769165922444,6.6574532727983,8.4648531297436,11.22238425277,14.327830191742,15.981486283381,18.512904797656,21.491945422688,8.93516e-06,20531N2.cif,14.575737510259,21.343038255056,31.48024676369,37.602078532858,41.590437037078,44.247013356658,0.3418307096372,1.5400227311342,5.9702127712566,9.8727300058323,12.968536105328,15.477329349272,0.098800015809304,0.46488042546305,2.2844585017769,4.2336073618196,6.0645764595434,7.7487798349272,0.00783931,3.45984e-06,9.72476e-07,0.505433,9765.42
460,18100N2.cif,861.62,2.33101e-05,0.00068024,6.0851e-06,2.10445e-05,0.54693557824263,2.9067984557455,8.3080071800537,12.272032727948,15.413610868379,17.907723822018,5.61401e-06,0.0001858218272625,1.0551211114401,2.0175542954417,2.8775872644998,3.7054854455633,4.5072818539574,5.329407170254,2.19276e-06,0.0015980677144575,20.018511122258,1.8136e-05,18100N2.cif,0.26173623776014,1.307913125248,2.5037880767786,4.6448023942534,6.6877027869337,10.241879712618,14.441304351289,17.034881535001,21.01434268268,25.58332977141,2.68331e-06,18100N2.cif,7.664952164629,18.424630592975,34.043698461697,43.788987923139,50.375108111169,55.182789531079,0.22932891108556,1.1039922520101,5.0671630194993,9.4886571298705,13.313551681633,16.717225315356,0.10610426336689,0.53161147155438,2.4978046139407,4.8790741659442,7.1110172975595,9.2259050661213,0.00012069,2.28817e-06,1.06268e-06,0.382264,6390.81
461,16430N2.cif,1732.89,4.42139e-05,5.91154e-05,6.75733e-06,3.58892e-05,0.52823135338839,2.3083792676577,4.5907121236882,5.552730146685,6.0986332499983,6.4383116093054,5.63197e-06,0.0001283074324997,0.51702699232827,0.93594040145032,1.3264077029073,1.6746826611074,1.9628334435057,2.240879147574,1.13203e-06,0.0014287207403123,8.0414646029315,1.29924e-05,16430N2.cif,0.20054800643256,0.90440104401098,1.6936513565435,2.9022173393951,3.7521466707685,4.9794871539884,6.1468005589196,6.6757185305346,7.4019594836203,8.0621116985047,2.054e-06,16430N2.cif,7.9676704824381,12.294898063351,15.826251893269,17.068181279946,17.707245992631,18.198438107258,0.11741865228729,0.55563713040718,2.3333922841485,3.9488801314842,5.1545956083652,6.1168216974497,0.034046554296813,0.16910921430289,0.78659746938457,1.4998481604536,2.1323934677831,2.7032887809742,0.000561181,1.18265e-06,3.42353e-07,0.776327,1357.22
462,18134N3.cif,797.74,0.000138741,1.27905e-05,1.70219e-05,0.000111839,1.2943075899796,5.3593440778462,10.889431700606,13.460635760605,14.960057800236,15.812404160595,1.45608e-05,0.00031246277034,1.3815194209554,2.4684732447114,3.4436869100201,4.1595738349199,4.8522517196353,5.5649792987808,3.03154e-06,0.0033155771915224,19.079098270243,2.94373e-05,18134N3.cif,0.45682057023708,2.0775996780936,3.6319630881754,6.1245480433314,8.1237195660697,10.833292556201,13.599282435405,14.932908257319,16.717417856834,18.523556823656,4.68988e-06,18134N3.cif,13.361689216664,22.020275609402,31.661106079729,35.465670130415,37.540631233986,38.772290038512,0.24217600603894,1.1578307954949,4.788960649616,8.2323003787628,10.841486024384,13.026104201319,0.078254564944732,0.39149849221058,1.8462383556823,3.4429231121197,4.8134889770877,6.2615108909971,0.00124237,2.4795e-06,7.90727e-07,0.58135,3047.12
463,18134N3.cif,797.74,0.000138741,1.27905e-05,1.70219e-05,0.000111839,1.2943075899796,5.3593440778462,10.889431700606,13.460635760605,14.960057800236,15.812404160595,1.45608e-05,0.00031246277034,1.3815194209554,2.4684732447114,3.4436869100201,4.1595738349199,4.8522517196353,5.5649792987808,3.03154e-06,0.0033155771915224,19.079098270243,2.94373e-05,18134N3.cif,0.45682057023708,2.0775996780936,3.6319630881754,6.1245480433314,8.1237195660697,10.833292556201,13.599282435405,14.932908257319,16.717417856834,18.523556823656,4.68988e-06,18134N3.cif,13.361689216664,22.020275609402,31.661106079729,35.465670130415,37.540631233986,38.772290038512,0.24217600603894,1.1578307954949,4.788960649616,8.2323003787628,10.841486024384,13.026104201319,0.078254564944732,0.39149849221058,1.8462383556823,3.4429231121197,4.8134889770877,6.2615108909971,0.00124237,2.4795e-06,7.90727e-07,0.58135,3047.12
464,20542N2.cif,728.225,,7.18083e-06,1.89834e-05,0.000176943,1.3127234877857,4.6312676163184,8.0833338643471,9.317460514547,9.9744618147125,10.420109711447,1.63605e-05,0.0003349297055125,,,,,,5.0308866020956,3.53551e-06,0.003693796180795,12.976532459423,3.8503e-05,20542N2.cif,0.388907614827,1.6618318841776,2.9370847124205,4.7644675653229,6.1011943486576,7.9203985371193,9.5135156049399,10.224823364461,11.24247378169,12.234752476288,4.04079e-06,,,,,,,,,,,,,,,,,,,,,,,0.76916,2546.72
465,20010N2.cif,2952.72,5.91794e-05,0.000202318,1.02677e-05,6.29047e-05,0.84958006789342,3.6834501404376,8.6541443826459,12.105374065846,14.708873587909,16.807114730544,9.35649e-06,0.0003065856745197,1.4139783032865,2.5976743943402,3.7112195271589,4.6753950826047,5.5397172444672,6.3544192952048,3.19292e-06,0.00226041976535,24.590218048438,2.23214e-05,20010N2.cif,0.33677656319557,1.5300495591506,2.8650690616681,5.2592952843871,7.2617881635977,10.5315918797,14.378119614382,16.524219299635,20.056325243145,24.264509747542,3.37667e-06,20010N2.cif,9.5924004581105,19.439797051232,33.30129902733,42.052127019525,47.973735687884,52.448935524803,0.24152715101427,1.1460691955982,5.2404948275801,9.5342063409791,13.183402028334,16.355903767176,0.10348045794754,0.51186815858805,2.453984446411,4.7581108569147,6.9174924569424,8.9296869538533,0.000252286,2.42188e-06,1.04168e-06,0.393261,18914.0
466,20350N2.cif,722.979,2.72987e-05,0.000173316,7.01552e-06,2.9106e-05,0.62640545401346,3.2983507702775,8.2189879788647,10.489733499849,11.855067125405,12.669163035922,6.36528e-06,0.00027466896072,1.08395816439,2.0285904984891,2.8265724966208,3.5447517171005,4.2114648410997,4.834356821301,2.28758e-06,0.0013275666549245,17.353779495482,1.15716e-05,20350N2.cif,0.25074987204586,1.2113587840154,2.3160315658825,4.1882667584474,5.8248817608975,8.2702824072792,10.706321419905,11.956019413032,13.752445972438,15.413895626776,2.54991e-06,20350N2.cif,10.685576283685,18.386492824449,26.726319886659,30.203361890099,32.271581015858,33.5566121189,0.17525405631081,0.85364824082626,3.687468946129,6.608992976513,8.9108333127697,10.779001878793,0.065958699035752,0.3231556619728,1.5151426545717,2.832561805888,4.0214206242158,5.1243309468955,0.000878151,1.76259e-06,6.33998e-07,0.643867,4052.19
467,05001N2.cif,567.549,3.04459e-05,4.20077e-06,7.67941e-06,3.41329e-05,0.66062956038636,3.4328533945409,8.2942062316225,11.155087712517,13.066074479479,14.494886546618,7.01036e-06,0.0002319472823643,0.89018677727594,1.7240641498144,2.4685275257788,3.1544931248199,3.7823676950707,4.3587398839721,1.95889e-06,0.0009244275746406,17.20483085468,9.15008e-06,05001N2.cif,0.26750580921728,1.2437349435859,2.3742594440492,4.4160207780516,6.1456146855398,8.7263475495511,11.67865995991,13.172185318828,15.49720470792,17.953116318471,2.68627e-06,05001N2.cif,9.289125610773,17.117605230292,26.364620643874,31.570418556821,34.720218951117,36.862974838037,0.1831475910878,0.86473980731219,3.9736704181442,7.086056707328,9.6647591922299,11.860126773589,0.073184409918186,0.36252351767107,1.7251701013492,3.3140930244155,4.8021760260853,6.1458298250481,0.000181022,1.84536e-06,7.3464e-07,0.585485,3346.88
468,17240N3.cif,907.378,3.76129e-05,4.18281e-06,8.93717e-06,4.30436e-05,0.77145677434293,3.6681287612366,8.7139339925833,12.010146569485,14.565767145427,16.54044072628,8.06059e-06,0.000314283155945,1.2933402108149,2.3679826944929,3.3394861162699,4.2566835761697,5.0458919301484,5.8140324753286,2.77531e-06,0.00132215672501,23.647184846112,1.34704e-05,17240N3.cif,0.30273054062647,1.4588157110951,2.6761535849223,4.88896709918,6.7853516621521,9.9485140905867,13.533422839599,15.43607139099,18.76606398848,22.418836224476,3.04859e-06,17240N3.cif,10.556153479231,18.226515671174,30.554044878762,38.467640558706,43.588830398079,47.198404956158,0.22296764311767,1.0854689965328,4.7619641921276,8.7099675224083,11.93322305773,14.847841696563,0.092540133400495,0.46175781753464,2.1646956793475,4.2023992889928,6.140496812904,7.9210409395349,0.000283906,2.22042e-06,9.29403e-07,0.434195,5898.46
469,20500N3.cif,2405.35,7.64851e-05,1.66911e-05,1.38766e-05,5.39191e-05,1.1416374960778,5.8486936896645,13.610329738092,17.399029336133,19.532163108296,20.969766271555,1.21273e-05,0.000399276938685,1.9466321686554,3.5889858551767,5.0447070277189,6.280547699232,7.4009875171798,8.3815887692576,4.26953e-06,0.0041073160495875,28.990663963661,4.08283e-05,20500N3.cif,0.49008298737971,2.2776392963489,4.2813484306655,7.6237349575391,10.253307420483,14.149837974062,17.941666332377,19.814013353866,22.448913873008,25.022581019012,4.98447e-06,20500N3.cif,15.426184527352,28.797096467443,42.695730337361,47.798467795352,50.428262806097,52.271045879385,0.28962850942155,1.3757817839279,6.0836387132245,10.614253773054,14.127825378246,16.999575668311,0.10059378828675,0.48932152481138,2.3929997858434,4.524604087346,6.5126541473886,8.2619235070766,0.000509568,2.94099e-06,1.02268e-06,0.515475,8237.34
470,16210N2.cif,564.011,2.50905e-05,5.34768e-05,5.48465e-06,2.59079e-05,0.47310498796175,2.3117252131234,5.7396010171221,7.9177743905821,9.3307200460615,10.393229294475,4.93691e-06,0.0001301013262287,0.67338183824241,1.2392943244405,1.7827501904156,2.2572636666482,2.6876388538129,3.0959533813127,1.43493e-06,0.0016234382881587,13.446537723681,1.69655e-05,16210N2.cif,0.18062589344072,0.88173628390805,1.5931190225681,3.0037567936518,4.1607761707011,6.0425051874797,8.119408819919,9.291972477163,11.00640250157,12.841125343524,1.85915e-06,16210N2.cif,6.0884026727414,12.178954845655,20.140720454241,23.961615395038,26.137543106476,27.593495735143,0.12780475499184,0.63144395856154,2.7819566587494,5.0182004763425,6.835122062921,8.444283144671,0.050343556671125,0.25579617710393,1.2076174797935,2.3225915021533,3.3632097882836,4.3321083041855,0.000168878,1.29512e-06,5.17129e-07,0.71939,2864.97
471,20430N3.cif,3992.61,3.03619e-05,8.22122e-06,1.1064e-05,2.65612e-05,1.0399535176303,5.6033516671678,18.586352429417,30.642345224182,41.582948657296,51.738639896989,1.03523e-05,0.0006632061527,3.1325231633878,6.0714826705806,8.925983645397,11.87293247322,14.679019398889,17.247107856133,6.42325e-06,0.0017736908735,64.064064047138,1.90966e-05,20430N3.cif,0.6932509337572,3.293512601106,6.5538957413748,12.844791684707,18.832062597293,29.919666445323,45.224089246209,54.492472347186,71.310825137297,92.04012003328,6.85157e-06,20430N3.cif,11.010970120039,34.353667419233,89.920626274186,132.91905736553,166.66416887548,191.80384638051,0.72232918182695,3.4735550776089,17.116476808593,32.694418165571,47.349577566362,60.190379731866,0.40728055360905,1.9975872141881,9.695611250507,19.025739358424,28.069660594066,36.575510853427,0.000215748,7.32418e-06,4.03212e-06,0.108753,45928.3
472,15200N3.cif,933.191,6.16845e-05,6.18513e-05,1.34815e-05,6.11009e-05,1.2782436884595,6.976986740439,15.841169085896,18.9477739538,20.656815885017,21.68746655774,1.2531e-05,0.00032338861669,1.7504914308114,3.1996069735309,4.578023073843,5.7807833986343,6.8383199318687,7.7890155569476,3.72434e-06,0.00277668157089,25.238083996358,2.82234e-05,15200N3.cif,0.4596578889642,2.2394104139202,4.2732794836049,8.0154879506151,11.032346901721,15.005878591649,18.514176726808,20.117559791021,22.329783258476,24.215852579001,4.69289e-06,15200N3.cif,15.348469801372,30.747867734206,40.582896160962,43.775979605501,45.516055692589,46.69873246915,0.27824802633272,1.3605851210677,5.8964450100933,10.333381436406,13.701295457927,16.433817755641,0.09916879200773,0.48580776158965,2.2782951072443,4.3387043461607,6.2253089306038,7.886879643157,0.000203788,2.81719e-06,9.94935e-07,0.573041,2240.2
473,19022N3.cif,3398.3,3.49334e-05,1.76862e-05,8.73163e-06,2.89372e-05,0.80779763855289,4.3487075139636,13.072151264688,19.411678728374,23.639491576122,26.645953573948,8.03242e-06,0.0002810010172375,1.5330612640429,2.8918858401975,4.2645517236012,5.4951274354887,6.6603423107667,7.7553149603358,3.2348e-06,0.001686006103425,38.221509478029,1.69341e-05,19022N3.cif,0.40354957515502,1.8703106563308,3.7093900567458,7.0923051030646,10.114944730883,15.361956296751,21.255896433105,24.285135570528,28.991260321217,33.963950665457,3.99468e-06,19022N3.cif,10.598178165926,27.725238338155,53.718619235472,64.405465265237,69.766161814079,73.361505600829,0.30967114959622,1.494901325902,6.9257517858477,12.679432271597,17.497652342362,21.642810748039,0.13104281723859,0.65680374909044,3.1181880022796,6.0258420138444,8.7950829529185,11.24737883035,0.000178519,3.11284e-06,1.32359e-06,0.367537,11030.7
474,12061N2.cif,1646.25,2.05834e-05,2.44853e-06,5.41899e-06,2.43867e-05,0.48529360129264,2.4636971612703,5.9843412453401,7.8646309084494,8.9549438477699,9.7474971656061,4.96003e-06,0.0001577506559625,0.60457062505095,1.1264904230879,1.626822920249,2.0739058070974,2.5015713409819,2.8638474751848,1.28799e-06,0.000553880080935,11.699507288056,5.51029e-06,12061N2.cif,0.18486974650752,0.84968709985561,1.6345842525224,3.0373030853409,4.2173831590444,5.9651202043036,7.8940601697117,8.8630558434568,10.19869208622,11.614493706773,1.83755e-06,12061N2.cif,6.7205179843054,12.907025459187,19.205132759236,21.935063949789,23.481065950634,24.555453084842,0.12544332162138,0.5918699444609,2.6344079100127,4.6859832353661,6.3305723850466,7.7256666028269,0.04686246153126,0.23354809336742,1.0850510785517,2.1114609799269,3.0308388140166,3.8627351454498,0.000115638,1.23699e-06,4.70473e-07,0.819318,7544.19
475,20116N3.cif,5254.54,2.34688e-05,1.12128e-05,9.51967e-06,1.98616e-05,0.89443644272955,5.0505034785015,16.677472027855,27.742887547023,37.81419749029,47.315309098582,8.99589e-06,0.00047013742062,2.8374360459152,5.5342226468283,7.8909692989052,10.71022669789,13.145643011684,15.677620327924,5.78108e-06,0.00146264975304,50.719809230002,1.55337e-05,20116N3.cif,0.62831254391304,3.0438263735674,5.8528974617719,11.491777922179,17.00241534174,27.459368563644,41.319907760871,49.941444492674,65.721450303311,84.807410218256,6.15276e-06,20116N3.cif,10.84040252591,33.039063946544,85.590450211045,127.15221755608,157.50306185026,181.49574154924,0.67488226730001,3.2848762766175,15.685769376548,30.096682780848,43.594145295629,55.674639743407,0.37276673706048,1.8285994975015,8.6981952501097,17.325687055907,25.502134244111,33.379182251617,0.000149353,6.7196e-06,3.68089e-06,0.118021,49256.9
476,16130N3.cif,3002.67,1.75448e-05,5.64293e-06,7.85621e-06,1.57565e-05,0.746043591202,4.269367324885,13.983308463481,24.095315755459,33.262176811883,41.740978922133,7.46544e-06,0.000834811926,2.2620968326483,4.4369906028598,6.5377948146388,8.5140729141227,10.335980374957,12.441167349348,4.6391e-06,0.0011826502285,40.986795914652,1.14115e-05,16130N3.cif,0.5304534113125,2.5884039442235,5.1070315249655,9.6962709528295,14.631957329983,23.352194005998,35.723341505052,42.752527489633,56.215191581932,72.231684491187,5.23066e-06,16130N3.cif,7.8539801674685,27.657632162852,75.651456762216,110.40516421522,134.42186851431,153.38291700572,0.56109796576275,2.7517835949077,13.085398669408,25.259078364133,36.250838290794,46.316687440029,0.3104804688115,1.517827216789,7.284986272239,14.450246600757,21.156360369976,27.771757909902,0.000110313,5.64825e-06,3.08e-06,0.14459,30409.4
477,16130N3.cif,3002.67,1.75448e-05,5.64293e-06,7.85621e-06,1.57565e-05,0.746043591202,4.269367324885,13.983308463481,24.095315755459,33.262176811883,41.740978922133,7.46544e-06,0.000834811926,2.2620968326483,4.4369906028598,6.5377948146388,8.5140729141227,10.335980374957,12.441167349348,4.6391e-06,0.0011826502285,40.986795914652,1.14115e-05,16130N3.cif,0.5304534113125,2.5884039442235,5.1070315249655,9.6962709528295,14.631957329983,23.352194005998,35.723341505052,42.752527489633,56.215191581932,72.231684491187,5.23066e-06,16130N3.cif,7.8539801674685,27.657632162852,75.651456762216,110.40516421522,134.42186851431,153.38291700572,0.56109796576275,2.7517835949077,13.085398669408,25.259078364133,36.250838290794,46.316687440029,0.3104804688115,1.517827216789,7.284986272239,14.450246600757,21.156360369976,27.771757909902,0.000110313,5.64825e-06,3.08e-06,0.14459,30409.4
478,15080N2.cif,827.286,7.14862e-05,0.00133211,9.60526e-06,6.10815e-05,0.793474205581,3.2970532990303,6.9416865652,9.0320323672523,10.289343241008,11.212662788867,8.62248e-06,0.0002862352214216,0.88128816313262,1.6217485898686,2.2049754817439,2.738789132764,3.2167869127145,3.6949805377664,1.93343e-06,0.0014161111549217,14.738719342099,1.45521e-05,15080N2.cif,0.2634870676922,1.2682028778004,2.2715628367431,3.9070205879683,5.0557277870417,7.1415691503574,9.303368306399,10.369489107255,11.934834290523,13.555498199496,2.68625e-06,15080N2.cif,8.2905023245723,14.815400255423,23.521139518078,27.103539217875,28.865256838386,30.235495045457,0.15753483516986,0.77568242586642,3.2668630140872,5.7386097362065,7.7074712778889,9.3566833854629,0.056734836859082,0.28267989356432,1.3368390744772,2.5457611282849,3.6003722596164,4.5768713013818,0.000326528,1.60956e-06,5.74596e-07,0.643085,2884.54
