,cof,h2_77K_1bar,h2_77K_5bar,h2_77K_25bar,h2_77K_50bar,h2_77K_75bar,h2_77K_100bar,h2_198K_1bar,h2_198K_5bar,h2_198K_25bar,h2_198K_50bar,h2_198K_75bar,h2_198K_100bar,h2_298K_1bar,h2_298K_5bar,h2_298K_25bar,h2_298K_50bar,h2_298K_75bar,h2_298K_100bar,Density,PoreAvgVolume,henry_coeff,henry_coeff_198,henry_coeff_298,henry_coeff_77
422,19352N2.cif,10.167336979883,18.383320577988,27.184155505878,31.447248874333,34.136043570324,35.977590043464,0.18971596483174,0.92493854005101,3.9762352225247,7.0449924161988,9.4835243786448,11.581121600092,0.070110774058875,0.35309646249366,1.6548278730962,3.204782431089,4.5698099174168,5.8525786891781,0.573437,6120.63,,1.92719e-06,7.15264e-07,0.000326442
423,19500N2.cif,7.6283043096162,16.26054997376,29.842841958379,39.074515228269,45.635411443106,50.474572767377,0.21094562409318,1.0368992574398,4.7495405697627,8.8418037630318,12.438703740932,15.613979945385,0.09665868356039,0.48741420048919,2.3279580263825,4.629561432455,6.7449773449,8.7229781105331,0.396969,9103.33,,2.11448e-06,9.95332e-07,0.000130586
424,20531N2.cif,14.575737510259,21.343038255056,31.48024676369,37.602078532858,41.590437037078,44.247013356658,0.3418307096372,1.5400227311342,5.9702127712566,9.8727300058323,12.968536105328,15.477329349272,0.098800015809304,0.46488042546305,2.2844585017769,4.2336073618196,6.0645764595434,7.7487798349272,0.505433,10932.6,,3.45984e-06,9.72476e-07,0.00783931
425,18100N2.cif,7.664952164629,18.424630592975,34.043698461697,43.788987923139,50.375108111169,55.182789531079,0.22932891108556,1.1039922520101,5.0671630194993,9.4886571298705,13.313551681633,16.717225315356,0.10610426336689,0.53161147155438,2.4978046139407,4.8790741659442,7.1110172975595,9.2259050661213,0.382264,6427.71,,2.28817e-06,1.06268e-06,0.00012069
426,16430N2.cif,7.9676704824381,12.294898063351,15.826251893269,17.068181279946,17.707245992631,18.198438107258,0.11741865228729,0.55563713040718,2.3333922841485,3.9488801314842,5.1545956083652,6.1168216974497,0.034046554296813,0.16910921430289,0.78659746938457,1.4998481604536,2.1323934677831,2.7032887809742,0.776327,1593.21,,1.18265e-06,3.42353e-07,0.000561181
427,18134N3.cif,13.361689216664,22.020275609402,31.661106079729,35.465670130415,37.540631233986,38.772290038512,0.24217600603894,1.1578307954949,4.788960649616,8.2323003787628,10.841486024384,13.026104201319,0.078254564944732,0.39149849221058,1.8462383556823,3.4429231121197,4.8134889770877,6.2615108909971,0.58135,3127.7,,2.4795e-06,7.90727e-07,0.00124237
428,20010N2.cif,9.5924004581105,19.439797051232,33.30129902733,42.052127019525,47.973735687884,52.448935524803,0.24152715101427,1.1460691955982,5.2404948275801,9.5342063409791,13.183402028334,16.355903767176,0.10348045794754,0.51186815858805,2.453984446411,4.7581108569147,6.9174924569424,8.9296869538533,0.393261,19048.9,,2.42188e-06,1.04168e-06,0.000252286
429,20350N2.cif,10.685576283685,18.386492824449,26.726319886659,30.203361890099,32.271581015858,33.5566121189,0.17525405631081,0.85364824082626,3.687468946129,6.608992976513,8.9108333127697,10.779001878793,0.065958699035752,0.3231556619728,1.5151426545717,2.832561805888,4.0214206242158,5.1243309468955,0.643867,4101.7,,1.76259e-06,6.33998e-07,0.000878151
430,05001N2.cif,9.289125610773,17.117605230292,26.364620643874,31.570418556821,34.720218951117,36.862974838037,0.1831475910878,0.86473980731219,3.9736704181442,7.086056707328,9.6647591922299,11.860126773589,0.073184409918186,0.36252351767107,1.7251701013492,3.3140930244155,4.8021760260853,6.1458298250481,0.585485,3371.45,,1.84536e-06,7.3464e-07,0.000181022
431,17240N3.cif,10.556153479231,18.226515671174,30.554044878762,38.467640558706,43.588830398079,47.198404956158,0.22296764311767,1.0854689965328,4.7619641921276,8.7099675224083,11.93322305773,14.847841696563,0.092540133400495,0.46175781753464,2.1646956793475,4.2023992889928,6.140496812904,7.9210409395349,0.434195,5953.87,,2.22042e-06,9.29403e-07,0.000283906
432,20500N3.cif,15.426184527352,28.797096467443,42.695730337361,47.798467795352,50.428262806097,52.271045879385,0.28962850942155,1.3757817839279,6.0836387132245,10.614253773054,14.127825378246,16.999575668311,0.10059378828675,0.48932152481138,2.3929997858434,4.524604087346,6.5126541473886,8.2619235070766,0.515475,8433.09,,2.94099e-06,1.02268e-06,0.000509568
433,16210N2.cif,6.0884026727414,12.178954845655,20.140720454241,23.961615395038,26.137543106476,27.593495735143,0.12780475499184,0.63144395856154,2.7819566587494,5.0182004763425,6.835122062921,8.444283144671,0.050343556671125,0.25579617710393,1.2076174797935,2.3225915021533,3.3632097882836,4.3321083041855,0.71939,2905.48,,1.29512e-06,5.17129e-07,0.000168878
434,20430N3.cif,11.010970120039,34.353667419233,89.920626274186,132.91905736553,166.66416887548,191.80384638051,0.72232918182695,3.4735550776089,17.116476808593,32.694418165571,47.349577566362,60.190379731866,0.40728055360905,1.9975872141881,9.695611250507,19.025739358424,28.069660594066,36.575510853427,0.108753,45981.3,,7.32418e-06,4.03212e-06,0.000215748
