,cof,o2_298K_1bar,o2_298K_5bar,o2_298K_10bar,o2_298K_20bar,o2_298K_30bar,o2_298K_50bar,o2_298K_80bar,o2_298K_100bar,o2_298K_140bar,o2_298K_200bar,Density,PoreAvgVolume,henry_coeff
138,12023N2.cif,0.18729195392024,0.90947231902784,1.7144417320391,3.1971789664246,4.6660015411854,6.964477753908,9.720628724353,11.215326847662,13.700999708417,16.510236058389,0.576825,6015.12,1.86667e-06
139,16055N2.cif,0.26880904974613,1.2707843736046,2.3852606915847,4.4112631474071,6.0890273404256,8.7679009175545,11.747397933531,13.37628991063,15.757636080065,18.411516026383,0.567522,7976.4,2.70469e-06
140,19270N2.cif,0.26936651287224,1.2704349943259,2.3928278419534,4.4051183384836,6.0261999184726,8.3686097675382,10.647987412234,11.743753135952,13.362076166624,14.942686072389,0.667973,3442.28,2.74949e-06
141,18121N3.cif,0.49749729676957,1.7445332541236,2.5697014734604,3.5028719039206,3.986117916462,4.6799090747024,5.2390476058902,5.5135663261402,5.8734041063952,6.3027776351078,0.992781,1175.86,5.61486e-06
142,2245bN2.cif,0.21845529077316,1.0339408411354,1.9001162528247,3.3908907392481,4.4907026692018,6.4198948323781,8.7375499793642,10.036886613748,11.806804542526,13.903982685669,0.63906,2731.6,2.23946e-06
143,21250N2.cif,0.19411035778002,0.92593363201152,1.6796384783934,3.0590662869502,4.19631177999,6.0091859699395,7.8916761848074,8.8240336613936,10.2022014514,11.580200488922,0.739034,2422.18,1.97053e-06
144,22171N2.cif,0.24556768529132,1.1962947153545,2.198467784623,4.1039572424858,5.7585336976367,8.5159991435725,11.736373303673,13.510807409917,16.474310545516,19.841797137233,0.477114,5449.89,2.49536e-06
145,16110N3.cif,0.50741596318452,2.4840066831349,4.9286431232576,9.6737288797445,13.651555069167,22.175877373701,33.444561267107,40.190984753438,51.262612911041,64.109072075703,0.176974,16289.1,5.0161e-06
146,20311N2.cif,0.31057267564584,1.5062598906606,2.9094352116344,5.4586166712966,8.0520567889348,12.540529538783,18.272494716395,21.531426774454,27.025831406958,33.90060789292,0.280503,10287.9,3.08875e-06
147,21010N2.cif,0.28782237716989,1.3542631578492,2.5463744312592,4.7744325825782,6.6999110884523,10.045915780312,13.820281901964,16.037055083425,19.672106360231,23.671548645979,0.41562,6389.45,2.83988e-06
148,21070N2.cif,0.19598832431071,0.93059322919257,1.7816513187195,3.2435659978846,4.3425631098854,5.953650631981,7.5524465963379,8.2875199162641,9.3737483811291,10.402292400714,0.915235,1314.98,2.01829e-06
149,19350N2.cif,0.34689356495316,1.5217350316804,2.8182407484669,4.7232249045035,6.096191819417,7.9193703529055,9.5911759241108,10.333321112803,11.390068764273,12.421711094303,0.782235,2208.55,3.50706e-06
150,22450N2.cif,0.62799231688218,1.9649169110958,2.9642639821645,4.296799788571,5.2619374456589,6.7476547294096,8.2275162380463,8.9393520546004,10.009303216853,11.163627455139,0.843071,2181.96,8.14586e-06
151,21470N2.cif,0.3500581271716,1.5688944701947,2.851962949193,4.9323609395415,6.3941135260236,8.3893154825504,10.16604089212,10.933303965637,12.032529192054,13.152780662443,0.719769,4455.86,3.5176e-06
152,21426N3.cif,0.47242657699414,2.3345456898332,4.4595545445706,8.7143412289551,12.751940847659,20.07860973153,28.96426976054,33.82398766507,41.633316551262,50.066785028764,0.240434,4393.79,4.72413e-06
153,22341N2.cif,0.13131956961132,0.57726579927952,1.0212937121414,1.7489487393208,2.2770988174877,3.0259461375636,3.7693790367992,4.123768204632,4.5917126472912,5.0438451649159,1.04866,2436.07,1.28013e-06
154,20180N2.cif,0.19890889502569,0.9581022950051,1.8256878207384,3.5028690849615,4.9373454288161,7.384166851334,10.192335851222,11.670869856603,13.96582082899,16.583799024662,0.558898,3246.56,1.9938e-06
155,22271N2.cif,0.19426715310889,0.92590037841536,1.7748669226442,3.2266021189613,4.5379735635921,6.808604230738,9.4287489792819,10.886065366822,13.37495589419,16.230072000797,0.524265,8155.96,1.96337e-06
156,15190N2.cif,0.24647162782635,1.0857829935931,1.9533639521986,3.1165810477261,3.8663260022181,4.7983732329944,5.6567082254827,5.994175626016,6.5017163216779,6.9736058429849,1.10031,448.288,2.50536e-06
157,19453N2.cif,0.26716151210474,1.309682000115,2.4833579071531,4.7000308596375,6.8875827477828,10.444318238032,14.978677303148,17.551457812345,21.991901019431,27.303610389809,0.338466,14105.8,2.69716e-06
158,19030N2.cif,0.13052224814895,0.61520860360197,1.1273874957582,1.9901593257478,2.6635918725943,3.7118836431126,4.8279855703313,5.3787911400496,6.1929168276015,7.060610057215,0.990703,2022.15,1.36526e-06
159,20220N2.cif,0.27348780758561,1.2830553276168,2.3436895025151,4.2319859237639,5.7249319517816,8.3640656738428,11.224360754494,12.827561265112,15.319726504245,18.082410036232,0.539296,4321.52,2.76937e-06
160,19522N2.cif,0.2497154998599,1.1883202765909,2.1738092119822,3.9199941113559,5.361853564483,7.8781465550716,10.595917893574,11.963147021429,14.169447680871,16.49543922454,0.580412,5457.37,2.49569e-06
161,18060N2.cif,0.24896675174075,1.2183572069869,2.1288237150377,3.8204901428394,5.127146105017,7.2338515484558,9.2611273367441,10.395042866445,12.072741006468,13.746560277187,0.655476,2961.56,2.58609e-06
162,18133N3.cif,0.4790718484643,2.1154153575271,3.9880857129024,6.8566821165616,8.9592171270357,11.934004836398,14.674920671579,15.880521155735,17.536735627559,19.199357246378,0.601192,7052.73,4.80638e-06
163,18110N2.cif,0.29973425550852,1.4677802981058,2.6675911808885,4.7846063627317,6.6311397794317,9.4955681062519,12.743512093066,14.504844081486,16.960218166318,19.658154163597,0.525343,6024.73,3.06963e-06
164,21291N3.cif,0.44652445044106,2.0618364447514,3.7889991927766,6.7343271817808,9.1447756296764,13.013771678266,17.434470590125,19.842318962119,23.821028715738,28.337384301293,0.377397,17917.4,4.59322e-06
165,17220N2.cif,0.33439882668938,1.4505461377819,2.5823950610156,4.5792630266231,6.0436902997763,8.3157103257638,10.760903204497,12.064413334588,14.09803217499,16.287886932474,0.573674,5212.63,3.3587e-06
166,19351N2.cif,0.35363351401254,1.4801694628337,2.5132031359939,4.2731511068979,5.7041590431183,7.8350814545299,10.34963718279,11.629050739591,13.639297643524,15.859092303223,0.59269,4533.4,3.71666e-06
167,14070N2.cif,0.2832658351788,1.3692330572374,2.5693408149344,4.7311923010438,6.5961405698509,9.6360980102079,13.274649476696,15.135644355495,18.14894361546,21.695914258142,0.466224,8773.78,2.91117e-06
168,16030N2.cif,0.27186881729175,1.3519376190906,2.5017972720114,4.7397810990953,6.5898316187399,9.8654592865044,13.583953426025,15.60086203378,18.879241953769,22.703060086952,0.441747,5768.02,2.82232e-06
169,13123N2.cif,0.26582055142082,1.1915597441062,2.2736357492818,3.9961663278562,5.4102026018967,7.6688558816532,10.117464532712,11.497704823959,13.432828759588,15.627819686379,0.616965,3062.05,2.68935e-06
170,20120N2.cif,0.49325575833674,2.0308083182887,3.4323361239627,5.0692552892941,6.0333646039308,7.2437741766076,8.1594663999849,8.5547545837258,9.1388942164161,9.7111863604215,0.847623,1376.0,5.06604e-06
171,20421N2.cif,0.11825157600585,0.5677181487127,1.0652155307069,2.0040076615831,2.8136687136895,4.0168945586058,5.2331790593061,5.7648598715093,6.5634218793161,7.3001219610931,0.970835,1012.06,1.16961e-06
172,17040N2.cif,0.2752826441651,1.2924802604005,2.4040222903202,4.2911834724842,5.8173960820413,7.9808087329967,10.009336436116,10.94021314389,12.297181645417,13.615096963241,0.700464,5690.04,2.81182e-06
173,18041N3.cif,0.17699684470515,0.67579375326399,1.0731697412197,1.4986326507885,1.7924715084559,2.1060372118515,2.4044751588841,2.4863682831848,2.6545231428689,2.8096874084462,1.14321,866.014,1.90724e-06
174,12011N2.cif,0.2500926581709,1.1397518273868,2.1927227773469,3.9990332734879,5.5293745401215,7.9320120901907,10.477385981965,11.754162013272,13.791759568585,15.885874575293,0.639688,12433.9,2.48296e-06
175,16010N2.cif,0.3460724365774,1.5291598678644,2.8304801092372,4.7762592727882,6.2184707442649,8.093358818912,9.8403857736264,10.653689410122,11.776830235097,12.916969937288,0.806233,1315.2,3.51833e-06
176,16041N2.cif,0.43799167272759,1.8361325284835,3.2558418413752,5.3033072518109,6.7535145802868,8.7610910110459,10.665403024895,11.50047506019,12.628937824148,13.835043415028,0.706854,2065.31,4.56563e-06
177,19364N2.cif,0.288355442688,1.358878152524,2.494027399564,4.672963275084,6.478016407288,9.32892121346,12.783711026316,14.771849214172,17.9342160705,21.593398453816,0.444202,8319.1,2.87811e-06
178,20370N3.cif,0.42760123630845,2.0630009529883,4.0424136615251,7.7799599171433,11.310140069086,17.25979657308,24.33345450723,28.010271254718,33.671193345555,39.454112951729,0.318408,9271.27,4.32282e-06
179,21310N2.cif,0.3197390159131,1.426754233931,2.7428329059263,4.9818589843428,6.9064492766095,10.133544939519,13.831156992287,15.852565222796,19.188123678114,22.975680485561,0.436662,10561.5,3.22129e-06
180,16050N2.cif,0.19989567195741,0.94958759307555,1.7765301309956,3.1841149624827,4.3916562975185,6.1972832164086,8.1738198877321,9.1211531572747,10.526286565904,11.980275969786,0.810656,2254.16,2.02066e-06
181,21034N2.cif,0.41699828246933,1.9164233777939,3.4934371662025,5.9013840474379,7.5569306177431,9.7959048547859,11.638573696512,12.490450149035,13.501569350011,14.706457978819,0.682493,2045.03,4.2567e-06
182,21150N2.cif,0.04477972235471,0.22371301386231,0.40679695032143,0.77144629459887,1.085747978172,1.4973198574502,1.9497401571658,2.134966906271,2.4838066801352,2.902363791161,0.987896,898.071,4.50484e-07
183,11040N2.cif,0.30839907420279,1.503613491464,2.7974802834764,5.4352696753986,7.6510503976716,11.639290573119,16.391078624536,19.134451786165,23.576861535837,29.094885538829,0.344509,9700.52,3.11849e-06
184,22441N2.cif,0.21667188292344,1.0238006613136,2.0080014720929,3.8151854539763,5.3265556618684,7.9414320696496,10.932694940009,12.501846243681,14.959681784343,17.652861838181,0.5433,3308.75,2.21272e-06
185,12020N2.cif,0.20232933761887,0.95961351283916,1.7601710695006,3.2469489740663,4.4735500526139,6.387444553808,8.4000509815436,9.4668953204083,11.03724165796,12.695591074115,0.747682,2843.65,2.05229e-06
186,221012N2.cif,0.31065900573388,1.3787448323766,2.5790072375901,4.5904837645449,6.2663546003096,8.9414461545542,11.926149821898,13.380411360761,15.825646146862,18.31560367562,0.557107,7253.2,3.22687e-06
187,15253N2.cif,0.24193892347331,1.1755260076502,2.2590484358799,4.1850093907334,5.9635516696718,8.8709486682956,12.295779089036,14.060076381015,16.817489638122,19.937270842088,0.499114,3350.97,2.42641e-06
188,12001N2.cif,0.25407602997716,1.1550699882314,2.1670471589247,3.845071015348,5.017422786718,6.6323807079848,8.2198941517635,8.8862530021664,9.8501394707589,10.742730996569,0.848478,1221.16,2.58605e-06
189,18040N3.cif,0.59216137777135,2.3583665190908,3.982431488903,5.927982969072,7.0457287565274,8.4647183768534,9.5441859548567,10.090596359057,10.747884295003,11.513416953394,0.821216,2663.61,6.22621e-06
190,21420N2.cif,0.29120231157326,1.2857299983245,2.2576987908396,3.5951068564482,4.4638253253438,5.5133641242592,6.4190635196818,6.8588455652441,7.3476392421863,7.9222773417074,0.907024,1462.19,2.95175e-06
191,21082N2.cif,0.23666635635819,1.1086712017939,2.0991968148056,3.9353218324214,5.5033726689279,8.2489668144043,11.481132124327,13.207847859362,16.171921122519,19.620904044033,0.489055,6536.76,2.34314e-06
192,19390N2.cif,0.2489187707202,1.1562835106499,2.2172997708447,3.9846747287494,5.3956658187409,7.6308902219955,9.8624345969122,10.902332042797,12.439105674405,14.005795041996,0.702818,1536.2,2.52145e-06
193,16273N2.cif,0.26070909077232,1.2269598206684,2.2603515574421,4.1587837876613,5.814367557048,8.4513664481197,11.375506915478,13.125521362845,15.692870031121,18.688063388527,0.49464,9152.63,2.62117e-06
194,21060N2.cif,0.13598406810112,0.64649189397004,1.2610106503525,2.2940034947324,3.2903080005332,5.022605900606,7.0021025785862,8.2190319209038,10.14239733276,12.276986285328,0.614594,5130.3,1.38378e-06
195,13122N2.cif,0.29047170542708,1.425868106254,2.574584549219,4.7791512986695,6.9067910631876,10.285068042536,14.33740400821,16.559082272467,20.100567183856,24.360610997627,0.402596,5749.75,2.88991e-06
196,22520N2.cif,0.28810353953875,1.3747694373022,2.596067168862,4.759442479314,6.6671964662963,9.8973620295167,13.716061304227,15.952939176005,19.697585343354,23.922568929369,0.393334,15751.1,2.94448e-06
197,20310N2.cif,0.37559185087608,1.8625937998472,3.5215861589172,6.5329585489366,9.3921065908441,14.229291036265,19.8327312641,23.100072324196,28.007703161505,33.795932233018,0.316076,7262.04,3.76283e-06
198,16140N2.cif,0.31557914742295,1.4552764362315,2.5697110508503,4.6744288763203,6.30722496676,8.7204572430118,11.489358692182,12.945554390144,15.191378891274,17.784650279794,0.533736,7389.43,3.23559e-06
199,19363N2.cif,0.26878168179018,1.266920193142,2.4332701944615,4.5619068374372,6.493217828182,9.6473401479706,13.479229596294,15.578752077006,19.26483951817,23.589176112659,0.406583,8996.1,2.69735e-06
200,20021N2.cif,0.2318458466975,1.0790307344969,2.0791621604985,3.852901869721,5.3339525202257,7.7569361653627,10.394438698245,11.847908064817,14.07981790783,16.438504880497,0.607219,3194.3,2.35689e-06
201,17181N2.cif,0.27541454202195,1.263490544821,2.4297699850485,4.039210231073,5.4667667236988,7.9135169251893,10.447985554219,11.828992395194,14.146626959852,16.599671770726,0.571852,3528.39,2.87267e-06
202,21053N2.cif,0.41533263558915,1.8670848680044,3.5953950563612,6.5096088562539,8.9381766446176,12.976009957783,17.667406862736,20.118602615434,24.136259236279,28.576035792568,0.379951,18820.5,4.23899e-06
203,21120N2.cif,0.26000787193104,1.2993934665149,2.4166988918879,4.5535825222082,6.643280070333,9.9911774558011,14.13668110366,16.570424397862,20.463581184093,25.060259131941,0.386535,8903.37,2.67223e-06
204,15060N2.cif,0.3059064411648,1.3695825325056,2.5831082897536,4.4710382718848,6.0808682275712,8.2497685757312,10.492149617242,11.565423406566,13.08957372567,14.522913676186,0.668249,3584.58,3.09552e-06
205,21395N2.cif,0.22595001782062,1.1135581243822,2.1505977434185,4.1336053742502,5.9197036365381,9.2344511997774,13.470469112024,15.827989675854,19.952204366111,24.962765238554,0.367886,10270.0,2.29845e-06
206,08012N2.cif,0.25704824932501,1.1632699162675,2.1858299633829,3.7200160706538,4.8880253742461,6.5421854360704,7.995153687725,8.6484445028335,9.5880433707141,10.581772874972,0.874709,1120.89,2.64355e-06
207,16251N3.cif,0.47920879321172,2.2823292915342,4.4945745330116,8.8987597871506,12.965549260486,20.006663751617,28.455661372205,32.750554338972,39.037786649482,45.531037483437,0.294407,17013.6,4.75796e-06
208,21530N2.cif,0.2744349596808,1.2870632342784,2.3585024519636,4.295385531771,5.8065658173124,7.9812901126412,10.187026669854,11.242434227422,12.773149700928,14.318398774385,0.658919,3541.22,2.71015e-06
209,16250N3.cif,0.56536444535912,2.8250424856245,5.4221163066937,10.546530453855,15.61911638085,24.789691183227,37.490139906542,44.853144857668,57.786038564241,73.646444702655,0.14665,19082.4,5.6491e-06
210,19366N2.cif,0.29020998613211,1.4125171121987,2.5684651593572,4.9508374318275,7.114972670887,10.841777066043,15.166342114438,17.674790264272,21.903653007032,26.743729120799,0.363404,9246.11,2.87948e-06
211,21771N2.cif,0.24993562996974,1.1476295973729,2.2146075791669,4.0141652095303,5.5066771470004,8.0326407451591,10.806198474771,12.351707031824,14.76209341941,17.381892746418,0.56277,3320.19,2.52688e-06
212,13160N2.cif,0.25269973004226,1.2614969266176,2.2779435669097,4.3337136884535,6.0904227319118,9.0110625497723,12.317069902769,14.011368064487,16.742362445225,19.753955578476,0.49874,7900.59,2.57194e-06
213,21035N2.cif,0.43688195051573,1.9559402413434,3.5253242500949,6.0023244901464,7.7119538668723,9.8467122507533,11.725083066172,12.468119556685,13.626747829912,14.79327562244,0.683572,2043.27,4.37265e-06
214,20260N3.cif,0.24355769231859,1.0743159406986,1.920499281492,3.135824108117,3.9869689360261,5.08789213462,6.0134182088872,6.4748981027976,7.0859753879345,7.6574086800702,0.9442,2836.86,2.46476e-06
215,22380N2.cif,0.21708289857004,0.95844903372343,1.715570766226,2.8561844664281,3.7346539475466,5.0176037870229,6.4523202372142,7.1354494400729,8.2521202500148,9.4000109659619,0.895472,2261.89,2.25536e-06
216,13000N2.cif,0.14661939055287,0.60628086293805,0.9861599524028,1.5143659724629,1.8249022738945,2.2337054271965,2.5780177051784,2.7342715091514,2.9478944966173,3.1830907958324,1.58059,318.136,1.54325e-06
217,21314N2.cif,0.29158683820411,1.425294095631,2.6939097768279,4.9538790143721,7.0567231208919,10.735791983425,15.190182237664,17.663741588986,21.708969186644,26.512751411701,0.370317,7344.01,2.94212e-06
218,20162N2.cif,0.13315396999905,0.64140484616092,1.2061029605053,2.248324111781,3.1313756201737,4.7134360920728,6.646694039622,7.7087796526225,9.5025349030589,11.508450505354,0.631381,4748.68,1.34054e-06
219,21840N2.cif,0.49508347432852,2.1764860110566,4.016499993114,6.6935969388789,8.7933651939179,11.765175175242,14.743033846763,16.161469880245,18.335143674617,20.468682773117,0.558955,7647.72,5.09697e-06
220,2245cN2.cif,0.33408722409572,1.618419399731,3.0939239519962,5.9000949017391,8.3280081262809,12.700275774297,17.661621856897,20.663401903569,25.069567843131,30.425432340107,0.331951,6569.02,3.4159e-06
221,15091N2.cif,0.28205316713117,1.2918007364083,2.3990692989887,4.2165243001521,5.6710446288971,7.8636307199431,10.085782739392,11.171490452524,12.829813042958,14.431420404194,0.660057,5142.2,2.89849e-06
222,21072N2.cif,0.25713338462414,1.1712944505966,2.1724772221911,3.7742344736967,5.0527709671586,6.9021797502307,8.6255731829781,9.4700578608697,10.674005680932,11.825908028438,0.836948,1353.69,2.56007e-06
223,15251N2.cif,0.27766899977934,1.3740431968758,2.6238131390034,4.8962430015984,6.9364388409021,10.478421183567,14.55213220182,16.686668045838,20.131553800633,24.134566568534,0.42397,4180.63,2.82332e-06
224,2245jN2.cif,0.27473858949071,1.2922172391652,2.4745231622645,4.6907041134148,6.4240752424569,9.1814657072209,12.207441157,13.679353572016,15.94702629739,18.317464217503,0.581009,2170.49,2.74898e-06
225,21040N3.cif,0.58799688835883,1.9075495797898,2.679040581419,3.362780256908,3.7379699551702,4.2069791843907,4.5005189209199,4.6680411654068,4.9376396785552,5.0926828643178,1.10037,1495.49,6.73586e-06
226,14030N2.cif,0.27474540973902,1.2688986703516,2.4939528174506,4.543099165768,6.3821446710692,9.3547025280005,13.015126104103,15.122891847867,18.742495488689,22.929521434819,0.413797,12189.3,2.76991e-06
227,20362N2.cif,0.25176090826749,1.1560968129997,2.1360291798669,3.7786944503971,4.9742824789974,6.6848317265677,8.2619996579759,8.9594387445662,9.9957333881792,11.039187945547,0.78566,991.65,2.56095e-06
228,15040N2.cif,0.32461728394856,1.5191648231846,2.841761286854,4.9462382196418,6.5962808760523,8.8094803900319,10.765738822716,11.652397721344,12.942924151683,14.194838697107,0.707751,1055.46,3.33082e-06
229,19122N2.cif,0.27435149449378,1.2066651789542,2.2088324786727,3.7946710747336,5.0515956138296,7.0933821195918,9.3372212130585,10.506677099469,12.35580910926,14.335390718445,0.642369,2901.35,2.77495e-06
230,18143N3.cif,0.63300867199362,3.0714654077687,6.0747984564392,11.936995415378,18.124792915325,29.336192578515,44.67572355614,54.023808230428,71.287374833452,92.443601927524,0.109077,35633.5,6.30011e-06
231,19283N2.cif,0.28505007335348,1.2996888216955,2.4142513681876,4.3420196936319,5.8991844218094,8.3844718264734,11.110769906134,12.605153861759,14.842919237823,17.230502366587,0.568196,10678.7,2.89911e-06
232,16142N2.cif,0.29750970514011,1.4767181395355,2.7178503096431,5.191665945836,7.3353302963635,10.931670331954,15.271922517255,17.595516686085,21.518473089634,26.010551243953,0.388748,6083.08,3.03001e-06
233,13071N2.cif,0.23712888067435,1.0904583102461,2.0828461003023,3.8111974314782,5.3208064581529,7.7711733475208,10.384754027675,11.834830587084,13.891690502007,16.077651577137,0.605214,3043.41,2.31276e-06
234,19464N2.cif,0.29325908827863,1.3365915432966,2.4505484834869,4.4176435032887,6.0203275821418,8.4694792544185,11.371839151725,12.788932630895,15.100327360853,17.604339506072,0.554784,3154.95,2.92244e-06
235,12024N2.cif,0.22741646878343,1.1038268640313,2.0716560131082,3.89436934907,5.6901652629046,8.661496980838,12.122211780461,14.079299670244,17.313467551691,21.147663998748,0.463061,6545.29,2.28285e-06
236,21100N2.cif,0.27669364002524,1.3024074414665,2.5493342542614,4.8472255862374,6.844566227753,10.366515558909,14.425495583798,16.746192380843,20.556770212106,25.073215196951,0.398476,15884.7,2.84033e-06
237,20550N2.cif,0.1686103832447,0.77116316339607,1.335521521137,2.1203670451605,2.6752916840405,3.329565174675,3.8460179288251,4.0797539208609,4.4433422783945,4.7184114853294,1.21181,1009.65,1.71259e-06
238,16331N2.cif,0.26215641152519,1.2578722694647,2.3796445138948,4.5951266280638,6.4868197795428,9.8138560443378,13.889654285353,16.104438578482,19.66402370495,23.822588505779,0.414676,5660.55,2.58595e-06
239,2245oN2.cif,0.301345466967,1.4389371399366,2.7151009297461,5.0327701424091,7.0345363783032,9.9133633310337,12.903870284334,14.443757320027,16.569788866342,18.654721771323,0.555215,9923.08,3.08279e-06
240,15186N2.cif,0.24760866506261,1.2082986244794,2.2877174317615,4.3867740299443,6.3397038835557,9.6031641485452,13.743051607005,16.148414746265,20.238505520696,25.133397360258,0.379974,12065.5,2.49361e-06
241,11031N2.cif,0.99003318555687,3.5081230866363,6.1078476522354,10.072182666546,13.47726161826,19.005925591337,25.365599927458,28.776562060089,34.371334408199,40.523173213978,0.299763,20271.4,1.17737e-05
242,20460N2.cif,0.096209848161775,0.45239996104094,0.8445773929119,1.5003619365149,2.0014572385786,2.7884970937347,3.6620330324232,4.1194937101782,4.7583951404648,5.3752402802927,1.05326,2659.25,9.62711e-07
243,20261N3.cif,0.20717370115897,0.93639082032906,1.742833477153,3.1038887153025,4.1702094496989,5.7198178793013,7.3782416234431,8.2297117264842,9.419404743616,10.591693880217,0.779671,5202.82,2.09283e-06
244,14051N3.cif,0.54281515605095,2.5123668798796,4.6512147856964,8.3315522336693,11.344739914817,15.730739126224,20.056817050236,22.071680641664,24.91888965364,27.621900189284,0.489087,2943.36,5.58582e-06
245,21780N2.cif,0.3814233735573,1.7651266055403,3.2455092980692,5.7214983559737,7.6334664345808,10.527078256522,13.589940698029,15.025086465164,17.115859832401,19.228672964602,0.553842,4769.66,3.91381e-06
246,21220N2.cif,0.35887520993565,1.5459239812612,2.6837323852714,4.4852709376027,5.9885140508982,8.3989829879254,11.373730650398,12.930405739338,15.616344234256,18.777728772844,0.495526,7459.47,3.86056e-06
247,12030N2.cif,0.28445630444532,1.2976230963604,2.3067017985463,4.0692460135421,5.4399451293533,7.453969146603,9.5972945725138,10.7680056977,12.463656987406,14.25234912258,0.721957,3045.27,2.8762e-06
248,20164N2.cif,0.25020478250704,1.1910389676614,2.1226159864632,3.8252813678846,5.3730758493176,7.8240039593882,10.686596017524,12.282542694904,14.954056387882,18.101380965928,0.498963,5688.05,2.55503e-06
249,17050N2.cif,0.26873557461492,1.2771416769057,2.375970273518,4.3083070243206,6.0406230154897,8.6377721664789,11.7566318279,13.465964371956,16.305391636665,19.334770909198,0.494127,5577.86,2.75398e-06
250,07013N3.cif,0.5248593958328,2.5923223951016,5.0820029738114,9.621713600373,14.092202653991,22.985048807559,34.300650014152,40.84804137244,52.182691267412,65.767807632136,0.171077,20618.8,5.28456e-06
251,16380N2.cif,0.26819693514432,1.3337058048202,2.561174303273,4.9536042338741,7.2389986529437,11.091687916648,16.106145791844,19.014368297545,24.007008564922,29.967187520521,0.319638,10501.9,2.75543e-06
252,15170N2.cif,0.22909631037669,1.0438269968129,1.9229569301939,3.4066422425803,4.521193821625,6.2242857641004,7.8341936004985,8.5486173032949,9.5608451251301,10.630312647737,0.813581,2392.05,2.32591e-06
253,20472N2.cif,0.26505691056272,1.2601189740668,2.475438182308,4.5826092312239,6.6631113612384,10.05142010844,14.524139331058,16.905834505615,21.169747644757,26.050636931276,0.367176,8904.12,2.65263e-06
254,21260N2.cif,0.34144023378965,1.4694424936007,2.6763289227024,4.6837439445624,6.2671794012485,8.7706768700045,11.578158779937,12.963647971554,15.199366341556,17.629895232305,0.581995,9347.01,3.56452e-06
255,15252N2.cif,0.27783243383007,1.3485660922547,2.531674867122,4.6203511102711,6.5587733476988,9.8854520250713,13.729366773807,15.748948817555,18.947531507273,22.383285858981,0.457913,3796.98,2.72314e-06
256,07001N2.cif,0.6238080460795,2.3819050661452,3.6555335487857,4.906388956753,5.5772698387464,6.3196016093175,6.8811873913525,7.1653076761321,7.4839349919996,7.8148834513058,1.10023,465.426,6.6599e-06
257,20153N2.cif,0.32168237581425,1.4070793705505,2.5344266171215,4.1980706027514,5.5110927571964,7.5556533206802,9.7631039536221,10.850334577762,12.576848135032,14.540378223478,0.656863,4549.25,3.32682e-06
258,21351N2.cif,0.51448115733556,2.469428027107,4.8369847474792,9.2010676705165,13.05216411812,19.709147312272,27.72817394767,32.17199912072,39.676971650753,48.489790844517,0.241938,15656.5,5.18013e-06
259,15101N2.cif,0.14869452645491,0.6778157724054,1.3419862434392,2.5175640513194,3.5998077598876,5.4560029691819,7.6581547491277,8.7976980165942,10.629481579494,12.60667623103,0.714317,2900.0,1.44078e-06
260,16070N2.cif,0.26316169392471,1.2146289346509,2.2141084637696,3.8179475260225,5.1198440791981,7.196709869544,9.4896740953814,10.736268084569,12.567809630451,14.496713022606,0.617806,3500.97,2.71723e-06
261,22080N2.cif,0.35059713249547,1.6050374603788,2.9960624989357,5.3105542412294,6.942743125113,9.3386254768252,11.418558204179,12.350778297653,13.660173997932,14.951171664491,0.66728,2522.78,3.51389e-06
262,19460N2.cif,0.24988723351043,1.1576636104335,2.2285982787698,4.0978681871298,5.5410216440574,7.8421205614951,10.094174304649,11.139487408676,12.682706187632,14.172515738043,0.694681,1498.32,2.51517e-06
263,19572N2.cif,0.29294944307877,1.3271434786854,2.4411625815263,4.3451546103676,5.9752498089628,8.3464516376469,10.869798444115,12.113253907273,14.015024740845,16.04692174693,0.614819,5525.67,2.98315e-06
264,19140N2.cif,0.17420305003433,0.76927650547576,1.4698494642776,2.6186713993903,3.541884988522,5.0152473855225,6.6200132924344,7.4483343285083,8.758466169041,10.133571775826,0.785279,2151.08,1.74484e-06
265,21720N2.cif,0.21303102826522,0.99040590764745,1.8255620875872,3.1775141739782,4.3002390883938,5.9915498372066,7.8063297408766,8.7635830056099,10.237454951078,11.636692002039,0.796824,2451.9,2.2013e-06
266,20670N3.cif,0.32206500874851,1.5431290457622,3.0201374902141,5.3158486782446,7.5620590316816,11.26702867396,15.145788935651,17.209898786316,20.353772069126,23.558617084341,0.450958,2781.72,3.27304e-06
267,12062N2.cif,0.19385857746216,0.89446137622296,1.71961656672,3.1276160592019,4.2735995487432,6.053600028347,7.8733349268163,8.8039646318114,10.088482969107,11.467157361039,0.839477,7341.34,1.92413e-06
268,16361N2.cif,0.27924639122683,1.3627051026139,2.52647814221,4.7896772277733,6.8952273162207,10.591210361722,15.014707932221,17.268786075951,21.383058698276,26.15997570568,0.383347,7027.61,2.76292e-06
269,12012N2.cif,0.24953719007224,1.1312957677527,2.2230861023909,4.0300079720578,5.5358700372325,7.8952292949523,10.428039337447,11.791611253031,13.772025925585,15.886108630242,0.641198,12377.7,2.49881e-06
270,20170N2.cif,0.29633903482472,1.3815974167716,2.549617003581,4.4758043901184,6.0577933994733,8.5933908346886,11.288383245903,12.504932107824,14.577344572805,16.679756953309,0.617743,4880.66,3.05497e-06
